SID,TELEFONO,TIPO_TEL,FECHA_ACT
8150,56398806700,Celular,2024-08-31
8151,4453717598,Celular,2024-04-15
8151,4483287542,Casa,2024-10-12
8152,5576758634,Celular,2024-09-11
8152,5522049375,Casa,2024-07-30
8153,5650556591,Celular,2024-12-17
8154,5532047745,Celular,2025-01-28
8154,5597022691,Casa,2024-05-17
8155,2251297240,Celular,2024-01-08
8156,5520295341,Celular,2024-02-08
8156,5585087429,Casa,2024-01-29
8157,5538089260,Celular,2024-02-27
8158,5676230540,Celular,2024-11-12
8159,5544188322,Celular,2024-03-06
8159,5519211855,Casa,2024-06-14
8160,,Celular,2024-02-13
8160,5556405941,Casa,2024-04-06
8161,3310138960,Celular,2024-12-27
8162,8184080783,Celular,2025-01-18
8162,8188842213,Casa,2024-02-29
8163,5549975799,Celular,2024-09-13
8164,3342967928,Celular,2024-07-26
8165,4464801087,Celular,2024-11-01
8166,2249034968,Celular,2024-08-16
8166,2267614781,Casa,2024-09-20
8167,8175166143,Celular,2024-09-30
8167,8125729182,Casa,2024-12-19
8168,5518009156,Celular,2024-02-01
8169,5593564023,Celular,2024-06-22
8170,5521939809,Celular,2024-12-26
8170,5594699524,casa,2024-07-04
8171,4476668477,Celular,2024-12-21
8172,5584251208,Celular,2024-04-29
8172,5519587418,Casa,2024-10-03
8173,5593787697,Celular,2024-08-05
8173,5557931818,Casa,2024-04-06
8174,5633335717,Celular,2024-02-08
8175,8159543233,Celular,2024-10-23
8175,8174251411,Fijo,2024-04-12
8176,5529449948,Celular,2024-12-16
8177,3390065516,Celular,2024-02-09
8178,5512820042,Celular,2024-10-14
8178,5545331898,Casa,2024-11-13
8179,4419985587,Celular,2024-05-07
8180,4492479509,Celular,2025-01-18
8181,3326813950,Celular,2024-01-03
8181,3382079204,casa,2024-03-28
8182,8183509386,Celular,2024-06-28
8182,8149209928,Casa,2024-02-02
8183,3324900337,Celular,2024-10-27
8183,3375653014,Casa,2024-03-25
8184,008141995352,Celular,2025-01-05
8185,2287456250,Celular,2024-05-23
8185,2216516991,Casa,2024-08-09
8186,2256651108,Celular,2024-03-18
8186,2233780291,Casa,2024-12-11
8187,3366639515,Celular,2024-02-08
8187,3315292335,Casa,2024-03-13
8188,3337290302,Celular,2024-06-22
8188,3398628481,Casa,2024-03-31
8189,4486305835,Celular,2024-11-29
8189,4437397989,Casa,2024-08-02
8190,5689777769,Celular,2025-01-27
8191,5597562561,Celular,2025-01-19
8192,5645504683,Celular,2024-10-13
8193,5526679127,Celular,2024-05-20
8194,4475723802,Celular,2024-10-17
8194,4499887506,Casa,2024-02-17
8195,4414776486,Celular,2024-12-26
8196,4491815963,Celular,2025-01-24
8197,8146757016,Celular,2024-02-05
8197,8141636399,Casa,2024-03-19
8198,8110579019,Celular,2024-02-24
8199,2274888787,Celular,2024-12-22
8199,2247432885,Casa,2024-10-27
8200,4419211559,Celular,2024-02-27
8201,5569337482,Celular,2024-09-16
8201,5540290813,Casa,2024-09-01
8202,4492936690,Celular,2024-06-29
8203,5573398054,Celular,2024-10-22
8204,5542015276,Celular,2024-07-12
8204,5513106395,Casa,2024-06-24
8205,4463585763,Celular,2024-11-27
8206,8128220333,Celular,2024-12-26
8207,4487337189,Celular,2024-08-17
8208,3350908891,Celular,2025-01-10
8208,3382711869,Casa,2024-05-16
8209,4423143574,Celular,2024-08-10
8209,4494393538,Casa,2024-03-22
8210,3367445905,Celular,2024-04-14
8211,2289330200,Celular,2024-03-15
8211,2219993387,Casa,2024-09-19
8212,5555915506,Celular,2024-12-20
8213,5568752818,Celular,2024-09-08
8213,5565937853,Casa,2024-02-01
8214,5554964706,Celular,2024-06-18
8215,5622651732,Celular,2025-01-02
8216,5526613118,Celular,2024-01-20
8216,5597547471,Casa,2024-11-01
8217,4411097279,Celular,2024-09-05
8217,4432994926,Casa,2024-08-07
8218,2242021134,Celular,2024-07-26
8218,2249841199,Casa,2024-08-21
8219,5648921242,Celular,2024-05-10
8220,5594829665,Celular,2024-05-25
8221,2252612534,Celular,2024-06-05
8221,2223511472,Casa,2025-01-07
8222,2293774727,Celular,2024-09-04
8223,4455148056,Celular,2024-03-10
8224,5613583721,Celular,2024-05-11
8225,4463292942,Celular,2024-01-20
8225,4426814630,Casa,2024-12-07
8226,4460413345,Celular,2024-10-09
8227,5662875368,Celular,2024-01-15
8228,8173780169,Celular,2024-09-15
8228,8193577940,Casa,2024-07-29
8229,5619957403,Celular,2024-07-06
8229,5667106028,Casa,2024-11-28
8230,5633230853,Celular,2024-10-31
8230,5636972174,CASA,2024-06-04
8231,5595211860,Celular,2024-06-14
8231,5591889283,Casa,2024-05-04
8232,2263314859,Celular,2024-08-27
8233,5589906643,Celular,2024-10-16
8234,5543504242,Celular,2024-02-19
8234,5581387244,Casa,2024-05-29
8235,2219767046,Celular,2024-04-19
8236,2296466392,Celular,2024-11-28
8237,5568514535,Celular,2024-03-22
8238,5568041675,Celular,2024-12-24
8239,5546880919,Celular,2024-05-24
8240,5584325871,Celular,2024-05-20
8241,5640128538,Celular,2024-05-16
8242,5546058959,Celular,2024-07-13
8243,5688719705,Celular,2024-01-21
8243,5699673911,Casa,2024-08-19
8244,5539671744,Celular,2024-08-29
8244,5572861477,Casa,2024-12-05
8245,4449739016,Celular,2025-01-11
8246,2227413505,Celular,2024-03-14
8247,5546659020,Celular,2024-07-02
8248,8112814005,Celular,2025-01-18
8248,8135655618,Casa,2025-01-24
8249,5572016321,Celular,2025-01-03
8249,5520336111,Casa,2024-06-19
8250,5579747160,Celular,2025-01-17
8251,8165082052,Celular,2024-12-27
8251,8134955341,Casa,2024-04-09
8252,5575041082,Celular,2024-08-01
8253,3364829660,Celular,2024-05-24
8254,5520712189,Celular,2024-05-18
8255,2252015796,Celular,2024-11-27
8256,3325985496,Celular,2024-09-20
8257,2220925317,Celular,2024-01-23
8257,2263915003,Casa,2024-11-01
8258,3315607765,Celular,2024-02-29
8259,5585692814,Celular,2024-10-10
8259,5531274968,CASA,2024-01-14
8260,8153455208,Celular,2024-02-23
8261,5566810708,Celular,2024-11-19
8262,3398877433,Celular,2024-12-22
8262,3325387876,Casa,2024-07-08
8263,8179684172,Celular,2024-05-18
8263,8187671819,Casa,2024-05-04
8264,8158247567,Celular,2024-12-07
8264,8138736053,Casa,2024-02-05
8265,5527343920,Celular,2024-09-16
8266,5588706777,Celular,2024-05-05
8267,2252934182,Celular,2024-06-09
8268,5547893396,Celular,2024-08-02
8269,5634264022,Celular,2024-07-22
8270,5569338713,Celular,2024-04-20
8271,5626799131,Celular,2024-03-25
8271,5656267315,Casa,2024-03-27
8272,5512151740,Celular,2024-12-09
8273,5512867145,Celular,2024-03-19
8274,3312475307,Celular,2024-01-13
8275,4499029977,Celular,2024-03-18
8276,5528548308,Celular,2024-01-15
8276,5540398353,CASA,2024-07-01
8277,5675367130,Celular,2024-07-16
8277,5634805540,Casa,2024-08-05
8278,5527568451,Celular,2024-10-06
8278,5533084242,Casa,2024-06-23
8279,5552874277,Celular,2024-12-09
8280,3383230338,Celular,2024-09-05
8280,3368038709,Casa,2024-02-14
8281,5547177248,Celular,2024-11-26
8282,8122338447,Celular,2024-05-14
8283,5649321301,Celular,2024-10-03
8284,3393184248,Celular,2024-06-20
8285,4427248906,Celular,2024-11-27
8285,4481469854,Casa,2024-06-19
8286,2254847783,Celular,2024-08-02
8286,2281613021,Casa,2024-11-19
8287,8199860114,Celular,2024-11-11
8287,8175138840,Casa,2024-05-31
8288,2244756265,Celular,2024-05-21
8288,2274211776,Casa,2024-11-08
8289,4495277106,Celular,2024-02-13
8290,5593929981,Celular,2024-04-12
8291,5591905244,Celular,2024-02-27
8292,5522202648,Celular,2024-06-01
8292,5511623713,Casa,2024-05-22
8293,5575691725,Celular,2024-05-11
8294,5648976841,Celular,2024-08-01
8295,4443135100,Celular,2024-12-16
8296,3347463282,Celular,2024-02-26
8297,8159111027,Celular,2024-08-11
8298,5594528891,Celular,2024-07-18
8299,5576000577,Celular,2025-01-04
8300,2234134762,Celular,2024-07-14
8301,5638370815,Celular,2025-01-31
8301,5689826574,Casa,2024-05-14
8302,2210745101,Celular,2025-01-21
8302,2238237591,Casa,2024-10-31
8303,3353150226,Celular,2024-03-07
8303,3335935958,Casa,2024-08-20
8304,2244629048,Celular,2024-01-04
8305,5688805116,Celular,2024-01-28
8306,3359522781,Celular,2024-09-29
8307,5595207227,Celular,2024-09-25
8307,5584209714,Casa,2024-03-30
8308,5598922436,Celular,2024-02-21
8309,5519148476,Celular,2024-09-01
8310,55377606540,Celular,2024-12-26
8310,5523990959,Casa,2024-05-22
8311,2250126349,Celular,2024-02-27
8312,5590349018,Celular,2025-01-28
8312,5535371454,Casa,2025-01-14
8313,5571862886,Celular,2024-10-12
8313,5531830223,Casa,2024-07-12
8314,5665024800,Celular,2024-10-14
8315,4471843136,Celular,2025-01-10
8316,22751829,Celular,2025-01-05
8317,5520327146,Celular,2024-08-05
8318,5585818141,Celular,2024-11-13
8319,5520420136,Celular,2024-11-09
8320,005674287574,Celular,2024-02-14
8320,5677358834,Casa,2024-09-24
8321,5538590662,Celular,2024-09-23
8322,5539399266,Celular,2024-10-30
8323,5551952187,Celular,2024-06-17
8324,3313199256,Celular,2024-10-13
8325,5681273678,Celular,2025-01-31
8326,4470497854,Celular,2024-06-19
8326,4474998646,Casa,2024-04-07
8327,3357085361,Celular,2024-06-10
8328,4465697652,Celular,2024-03-02
8329,5655821583,Celular,2024-08-27
8329,5679636328,Casa,2024-02-19
8330,5559209623,Celular,2024-03-27
8331,5587794826,Celular,2024-09-21
8331,5510950642,Casa,2024-05-31
8332,5529801870,Celular,2024-01-03
8333,5556745803,Celular,2024-02-08
8333,5586060743,Casa,2024-06-03
8334,2296438485,Celular,2024-06-27
8335,3386317410,Celular,2024-10-23
8336,8199686926,Celular,2024-05-11
8337,5567535175,Celular,2024-04-10
8338,5596240157,Celular,2024-10-01
8339,8125812971,Celular,2025-01-17
8340,5663141474,Celular,2024-07-01
8341,44235855500,Celular,2024-02-27
8341,4434835585,Fijo,2024-03-12
8342,8159055769,Celular,2024-06-21
8343,8178725243,Celular,2024-05-28
8344,5577687212,Celular,2025-01-30
8344,5534846541,Casa,2024-12-03
8345,5521305517,Celular,2024-06-30
8345,5594028836,Casa,2024-09-28
8346,8143745098,Celular,2024-02-07
8347,5694927972,Celular,2024-07-05
8347,5661504514,CASA,2024-07-01
8348,5530378847,Celular,2024-10-23
8349,5544161820,Celular,2024-01-06
8350,5593473924,Celular,2024-02-25
8351,2283155829,Celular,2024-08-15
8352,5534506859,Celular,2024-11-25
8353,3387443124,Celular,2024-11-12
8354,5576433809,Celular,2024-12-21
8355,5634803807,Celular,2024-09-16
8356,4451821606,Celular,2024-07-10
8356,4467913535,Casa,2025-01-08
8357,5616158232,Celular,2024-09-22
8358,3335204081,Celular,2024-03-08
8358,3362697712,Casa,2024-09-29
8359,5632785930,Celular,2024-02-23
8360,5557154286,Celular,2024-09-29
8360,5555282014,Casa,2024-11-19
8361,5522876747,Celular,2024-10-05
8361,5528976426,Casa,2024-12-15
8362,5564036711,Celular,2024-03-13
8363,5513873007,Celular,2024-08-15
8364,002297537968,Celular,2024-01-31
8365,8171420623,Celular,2024-12-20
8366,8125194352,Celular,2024-10-08
8367,5656548272,Celular,2024-03-07
8368,3346425362,Celular,2024-08-19
8368,3332541074,Casa,2024-02-03
8369,8144363388,Celular,2024-07-06
8369,8127758461,Casa,2024-05-29
8370,3328497238,Celular,2024-06-06
8371,5579223191,Celular,2024-05-29
8372,5529926365,Celular,2024-06-20
8373,5589611571,Celular,2024-06-01
8374,4451807752,Celular,2024-12-24
8375,5525295613,Celular,2024-03-24
8376,5626421874,Celular,2024-09-08
8377,5538061315,Celular,2024-08-11
8378,55714748060,Celular,2024-01-15
8379,3333310391,Celular,2025-01-08
8379,3326033937,casa,2024-04-20
8380,5531292211,Celular,2024-05-30
8381,3397901641,Celular,2024-11-01
8382,5576319370,Celular,2024-05-17
8382,5578090700,Casa,2025-01-25
8383,5590163848,Celular,2024-08-29
8384,5515200893,Celular,2024-04-21
8384,5549447627,Casa,2024-09-25
8385,3344551974,Celular,2024-08-23
8386,2268687529,Celular,2024-10-20
8387,5676657325,Celular,2025-01-06
8388,5550996171,Celular,2024-05-22
8389,2248464432,Celular,2024-10-08
8390,5568368139,Celular,2024-11-10
8391,4491097626,Celular,2024-07-15
8391,4460529550,Casa,2024-02-17
8392,5512245473,Celular,2024-07-06
8393,2244896372,Celular,2024-10-05
8394,4440317166,Celular,2025-01-07
8395,5569866357,Celular,2024-12-16
8395,5549782713,CASA,2024-05-13
8396,5598340221,Celular,2024-04-25
8396,5544530243,Casa,2024-11-14
8397,3391392189,Celular,2024-04-01
8398,5561006284,Celular,2025-01-22
8399,5591059529,Celular,2024-01-04
8399,5577127469,casa,2024-02-22
8400,8198278768,Celular,2024-09-02
8401,2243773349,Celular,2024-01-22
8401,2265817456,Casa,2024-06-21
8402,5596108655,Celular,2024-08-22
8403,8159538800,Celular,2024-10-27
8404,4468297231,Celular,2024-07-12
8405,5569004870,Celular,2024-06-23
8405,5536033435,Casa,2025-01-14
8406,4490116808,Celular,2024-12-15
8407,5540576698,Celular,2024-10-31
8408,5662953903,Celular,2024-01-26
8409,8120897848,Celular,2024-07-14
8409,8186987369,Casa,2024-09-28
8410,5551829889,Celular,2025-01-17
8410,5555164537,Casa,2025-01-12
8411,2245547149,Celular,2024-05-08
8411,2234041442,Casa,2024-09-03
8412,2236435173,Celular,2024-08-27
8413,5675600024,Celular,2024-11-02
8414,5615818869,Celular,2024-02-03
8414,5684217021,Casa,2024-03-14
8415,4445329222,Celular,2024-02-19
8416,8199365935,Celular,2024-01-29
8416,8146832584,Casa,2024-03-21
8417,8176942539,Celular,2024-01-10
8417,8192506344,Casa,2024-02-21
8418,3334832659,Celular,2024-06-09
8418,3381120101,Casa,2024-02-15
8419,4499952091,Celular,2025-01-26
8420,5548119686,Celular,2024-04-15
8421,5596341045,Celular,2024-02-09
8422,005595057313,Celular,2025-01-07
8423,4433896054,Celular,2024-12-26
8424,5549093084,Celular,2024-07-07
8425,5547190934,Celular,2024-05-18
8425,5584016364,Casa,2024-02-22
8426,5628358295,Celular,2024-08-24
8427,5579366878,Celular,2024-07-14
8427,5578976890,Casa,2024-04-05
8428,3346385502,Celular,2024-07-30
8428,3398604920,Casa,2024-11-08
8429,8187049480,Celular,2024-10-14
8430,5588085383,Celular,2024-12-22
8430,5556438159,Fijo,2024-07-10
8431,5655996686,Celular,2024-01-30
8432,2261159479,Celular,2024-09-18
8433,5544900033,Celular,2025-01-16
8434,5555980501,Celular,2024-07-02
8434,5525971064,Casa,2024-05-26
8435,5519190646,Celular,2024-09-09
8435,5545818857,Casa,2024-11-02
8436,(55) 30343344,Celular,2024-04-22
8437,5570475675,Celular,2024-02-13
8437,5573579155,casa,2024-04-03
8438,2249933043,Celular,2025-01-15
8439,5519703595,Celular,2024-02-04
8440,4481837853,Celular,2024-12-09
8441,5546908215,Celular,2024-11-23
8441,5584254280,CASA,2024-03-14
8442,2211680060,Celular,2024-07-22
8443,5597501714,Celular,2024-12-19
8443,5534858840,Casa,2024-12-30
8444,2279320270,Celular,2024-02-27
8445,5515312993,Celular,2025-01-08
8446,4480492055,Celular,2024-04-28
8446,4429757548,Casa,2024-10-31
8447,4431926686,Celular,2024-10-16
8447,4473156540,Casa,2024-05-12
8448,5519481503,Celular,2024-05-16
8449,8193055845,Celular,2024-12-13
8449,8112784286,Casa,2024-12-30
8450,5553436684,Celular,2024-12-31
8451,5595627839,Celular,2025-01-25
8452,,Celular,2024-09-21
8453,5570482206,Celular,2024-07-18
8453,5547861349,Casa,2024-11-24
8454,8160456071,Celular,2024-12-14
8454,8116919636,Casa,2024-10-28
8455,5618238150,Celular,2024-05-19
8456,5545647882,Celular,2024-11-01
8456,5561527331,Casa,2024-08-18
8457,5548824282,Celular,2024-01-27
8458,8152293642,Celular,2024-01-12
8458,8133596388,casa,2024-04-07
8459,5582927097,Celular,2024-11-27
8460,4413551344,Celular,2024-05-09
8460,4417368998,Casa,2024-02-15
8461,5528148725,Celular,2024-04-19
8462,3313147860,Celular,2025-01-05
8463,56484017,Celular,2024-01-05
8464,8122745599,Celular,2024-02-07
8465,5645252404,Celular,2024-04-21
8466,5589340190,Celular,2024-03-17
8466,5538558362,Casa,2024-06-28
8467,3320023476,Celular,2024-10-08
8468,5580345199,Celular,2024-11-25
8468,5520172570,Casa,2025-01-24
8469,5698386578,Celular,2024-11-20
8470,5697144347,Celular,2024-01-12
8471,3351325582,Celular,2024-01-04
8472,5589804316,Celular,2024-12-02
8472,5516192873,Casa,2024-02-01
8473,5552981226,Celular,2024-04-20
8474,5546082507,Celular,2024-06-09
8474,5555028043,Fijo,2024-07-07
8475,5582727618,Celular,2025-01-23
8475,5582696102,Casa,2024-06-22
8476,3358366940,Celular,2024-08-27
8476,3353593216,Casa,2024-09-13
8477,5593673556,Celular,2024-09-17
8478,3323188021,Celular,2024-08-17
8479,5559169052,Celular,2024-02-02
8480,4445181312,Celular,2024-04-09
8481,3381008834,Celular,2024-04-16
8482,5582636741,Celular,2024-07-07
8483,5592910267,Celular,2024-01-29
8484,8159781559,Celular,2024-11-11
8484,8146577510,Casa,2024-08-23
8485,5572997859,Celular,2025-01-01
8486,4485486550,Celular,2024-07-31
8487,2225813652,Celular,2025-01-09
8487,2282576886,Casa,2024-01-05
8488,5530513858,Celular,2024-06-23
8489,8110023806,Celular,2024-09-06
8490,3380181983,Celular,2024-11-06
8490,3346342090,Casa,2024-10-17
8491,4447726495,Celular,2024-09-10
8491,4499184331,Casa,2024-11-17
8492,8157630124,Celular,2024-03-19
8493,2210096611,Celular,2024-11-15
8493,2256310635,Casa,2024-11-16
8494,2282219765,Celular,2024-04-01
8494,2231751358,Casa,2024-06-03
8495,5672571034,Celular,2024-10-10
8496,5586682426,Celular,2024-04-23
8496,5528287491,Casa,2024-11-27
8497,3362030129,Celular,2024-10-12
8498,4493332338,Celular,2024-07-19
8499,2269275394,Celular,2024-05-05
8500,3376533520,Celular,2024-01-14
8501,8149807691,Celular,2025-01-22
8502,5598525287,Celular,2024-12-15
8503,5643763519,Celular,2024-05-05
8503,5619002156,Casa,2024-07-05
8504,5570704442,Celular,2024-07-11
8504,5520348384,Casa,2024-10-30
8505,5530832244,Celular,2024-06-27
8506,2276618136,Celular,2024-01-27
8507,5528972956,Celular,2024-03-22
8508,5642781784,Celular,2024-04-23
8509,5510486681,Celular,2024-12-14
8509,5595493065,Casa,2024-03-05
8510,5571489638,Celular,2025-01-19
8511,5584670732,Celular,2024-01-18
8511,5539157915,Casa,2024-11-24
8512,5517539156,Celular,2024-03-18
8512,5512469151,Casa,2024-09-11
8513,5681087055,Celular,2024-06-29
8514,3354752271,Celular,2025-01-02
8515,3385994203,Celular,2024-05-19
8516,5522390784,Celular,2024-05-01
8517,2230163328,Celular,2024-09-21
8518,5556709694,Celular,2024-09-29
8518,5550438436,Casa,2024-05-13
8519,3398218458,Celular,2024-11-02
8520,8158977681,Celular,2024-05-25
8521,5556290104,Celular,2024-04-26
8522,4430795111,Celular,2025-01-18
8522,4433524869,Casa,2024-12-18
8523,5519167591,Celular,2024-06-11
8524,5518096915,Celular,2025-01-17
8524,5522559306,CASA,2024-07-25
8525,5510261056,Celular,2024-06-09
8526,5513439884,Celular,2024-07-08
8527,3377776455,Celular,2025-01-29
8527,3359474289,Casa,2024-07-25
8528,4469873647,Celular,2025-01-28
8528,4497529349,Casa,2025-01-26
8529,5586546215,Celular,2024-10-18
8530,8168015804,Celular,2025-01-13
8531,5517667531,Celular,2024-05-18
8532,5578093728,Celular,2024-09-23
8532,5559172086,Casa,2024-07-11
8533,5556912623,Celular,2024-02-17
8534,5663900761,Celular,2024-08-29
8534,5658876193,Casa,2024-06-26
8535,8125703936,Celular,2024-02-12
8536,4495495176,Celular,2024-10-29
8537,2246006537,Celular,2024-07-20
8538,3339845156,Celular,2024-11-27
8538,3374165761,Casa,2024-11-06
8539,3348539417,Celular,2024-04-15
8540,5582467033,Celular,2024-12-04
8540,5591738132,Casa,2024-08-02
8541,5544220445,Celular,2024-02-12
8542,5528186622,Celular,2024-10-04
8542,5526136233,CASA,2024-11-18
8543,2236304331,Celular,2024-02-07
8544,33593336440,Celular,2024-04-18
8544,3338835166,Casa,2024-10-19
8545,2277027385,Celular,2024-01-24
8546,5537845335,Celular,2024-09-16
8547,5574661942,Celular,2024-04-14
8548,5566723527,Celular,2024-10-31
