SID,NOMBRE,FECHA_NAC,GENERO,CURP,FECHA_ACT
8300,César Morales Torres,2003-08-07,M,MOTC030807HDFRRS24,2024-09-18
8301,Ricardo Fuentes Sandoval,2005-05-10,M,FUSR050510HMCNNC30,2025-02-17
8302,Rafael Alberto Álvarez Sandoval,1985-03-20,M,AASR850320HDFLNF90,2025-01-22
8303,Héctor Juan Cruz Díaz,2000-04-20,M,CUDH000420HDFRZC23,2025-02-12
8304,Francisco Vázquez Mendoza,2006-04-12,M,VUMF060412HDFZNR17,2024-08-06
8305,Brandon Vázquez Acosta,1989-12-17,M,VUAB891217HDFZCR76,2024-08-31
8306,Luz Yolanda Camacho Ramírez,1986-10-28,F,CARL861028MDFMMZ04,2024-09-22
8307,Mateo López Núñez,02-08-1985,M,LENM850802HNEPZT97,2024-09-19
8308,Lucía Cabrera Muñoz,2006-09-16,F,PENDIENTE,2024-10-27
8309,Fernando Oscar Guerrero Vargas,1999-06-25,M,GUVF990625HDFRRR44,2024/08/04
8310,Pedro Raúl Hernández Zavala,1995-09-30,M,HEZP950930HMCRVD98,2025-01-27
8311,Tomás Acosta Trejo,1988-06-14,M,aott880614hmccrm42,2024-08-14
8312,Enrique Hernández Ruiz,2006-10-24,m,HERE061024HMCRZN43,2024-10-18
8313,Roberto Néstor Téllez Mendoza,2000-08-26,M,TEMR000826HMCLNB62,2024-08-25
8314,Verónica Aguilar Díaz,1994-03-11,F,AUDV940311MMCGZR64,2024-09-24
8315,Valentina Mejía Contreras,2004-03-08,F,MECV040308MDFJNL26,2025-01-30
8316,Víctor Estrada Ramos,2000-04-07,M,EARV000407HDFSMC75,2024-11-28
8317,Rodrigo Romero Cabrera,1992-05-23,M,ROCR920523HDFMBD83,2024-10-29
8318,Luis Flores García,2002-02-02,M,FOGL020202HDFLRS87,2025-02-26
8319,Andrés Moreno Díaz,1990-09-09,M,MODA900909HMCRZN23,2025-02-20
8320,Valeria Sofía Ramos Flores,1989-03-13,F,RAFV890313MDFMLL51,2025-02-26
8321,Paola Jiménez Gutiérrez,2006-11-24,F,JIGP061124MDFMTL52,2025-02-01
8322,Rodrigo Torres Cervantes,2000-06-17,M,TOCR000617HMCRRD46,2025-02-21
8323,Martín Espinoza García,1989-06-18,M,EIGM890618HDFSRR18,2024-11-06
8324,Paola Núñez Ramos,1994-08-20,F,NERP940820MMCZML91,2024-11-15
8325,Brenda Sandoval Lara,1995/05/26,F,salb950526mnenrr95,2024-12-17
8326,Miguel Vázquez Fuentes,1988-11-28,M,vufm881128hdfzng96,2024-11-16
8327,Patricia Téllez Velázquez,1994-08-30,F,TEVP940830MDFLLT75,2025-02-14
8328,Regina Paola Reyes Hernández,2006-11-12,F,REHR061112MDFYRG96,2024-08-09
8329,Juan Ramos Vargas,1995-01-03,M,RAVJ950103HNEMRN75,2024-08-10
8330,Norma Sánchez Reyes,1987-10-26,F,SERN871026MDFNYR60,2024-11-15
8331,Citlali Rivera Medina,1997-07-21,F,RIMC970721MNEVDT65,2024-08-20
8332,Pedro Armando Palacios González,1994-04-06,M,PAGP940406HDFLND13,2025-01-08
8333,Carolina Laura Díaz Camacho,2005-02-06,F,DACC050206MDFZMR68,2024-11-05
8334,Andrea Ruiz Rivera,1991-10-03,F,RURA911003MDFZVN14,2024-09-28
8335,Gabriel Ruiz Martínez,1992-04-07,M,RUMG920407HDFZRB17,2024-09-11
8336,Manuel Javier Álvarez Vargas,1999-07-06,M,AAVM990706HDFLRN04,2024-12-18
8337,Pablo Rodríguez Carmona,1985-08-26,M,ROCP850826HMCDRB51,2025-02-10
8338,Mariana Hernández Cruz,1986-04-13,F,HECM860413MDFRRR10,2024-10-13
8339,Felipe León Rangel,24 Jun 1989,M,LERF890624HMCNNL09,2025-01-05
8340,Felipe Flores Castro,2005-12-27,M,FOCF051227HDFLSL21,2025-01-10
8341,Miguel Daniel Sandoval Álvarez,2002-04-04,M,SAAM020404HDFNLG87,2025-01-17
8342,Roberto Leonardo Bautista González,2005-01-03,M,BAGR050103HDFTNB91,2024-08-24
8343,FERNANDO DÍAZ ROSALES,2003-05-02,M,DARF030502HMCZSR74,2025-01-07
8344,Miguel Ortiz Castro,1994-11-14,M,OICM941114HDFRSG04,2025-01-25
8345,Silvia Fuentes Vázquez,1996-11-19,F,FUVS961119MDFNZL66,2024-09-18
8346,Gerardo Téllez Silva,1992-10-23,M,TESG921023HDFLLR60,2024-10-08
8347,Alan Carmona Silva,1995-03-18,Masculino,CASA950318HDFRLL20,2024-08-09
8348,Diego Sánchez Cruz,1996-11-17,M,SECD961117HMCNRG84,2024-09-07
8349,Alan Zavala Cruz,2003-03-15,M,,2024-09-29
8350,Pedro Romero Acosta,1988-11-20,M,ROAP881120HDFMCD39,2024-11-01
8351,Adrián Uriel Valencia Vargas,2002-12-27,M,VAVA021227HDFLRD41,2025-01-26
8352,Lucía Moreno Rodríguez,1997-04-25,F,MORL970425MDFRDC32,2024-12-06
8353,Tomás Figueroa Contreras,16 Aug 1985,M,FICT850816HDFGNM32,2024-08-16
8354,Rodrigo Manuel Guerrero Romero,2005-07-19,M,GURR050719HDFRMD53,2024-10-09
8355,Diana  Erika  Velázquez  Lara,1991-02-21,F,VELD910221MDFLRN74,2025-02-21
8356,Gerardo Núñez Moreno,10/02/1986,M,nemg860210hmczrr88,2025-02-17
8357,Sergio Saúl Camacho Silva,1992-07-05,M,CASS920705HCSMLR64,2024-08-26
8358,Claudia Norma García Espinoza,2004-09-05,F,GAEC040905MDFRSL68,2025-02-04
8359,Vanessa Araceli Díaz Silva,1994-01-23,F,DASV940123MMCZLN37,2024-11-22
8360,Leonardo Martínez Álvarez,1996-04-18,M,MAAL960418HMCRLN63,2024-12-06
8361,Héctor Mendoza Valencia ,1990-08-26,M,MEVH900826HDFNLC19,2025-01-01
8362,Miguel Sergio Vázquez Muñoz,1994-08-02,M,VUMM940802HDFZZG06,2024-08-17
8363,Carolina Guerrero Cervantes,2003-10-31,F,GUCC031031MDFRRR15,2025-02-04
8364,Irma Carmona Pérez,1992-03-10,F,CAPI920310MDFRRR02,2024-12-02
8365,Carlos Silva Gutiérrez,08-03-1991,M,SIGC910308HMCLTR63,2024-08-27
8366,Ricardo Medina Jiménez,2000-03-21,M,MEJR000321HDFDMC33,2024-08-14
8367,Brandon Juan Zavala Reyes,1990/12/04,M,ZARB901204HDFVYR72,2024-11-22
8368,Antonio Vargas Gómez,1995-10-30,M,VAGA951030HDFRMN12,2024-11-29
8369,Valentina Téllez Cruz,2006-06-08,F,TECV060608MDFLRL35,2024/10/09
8370,Norma Cervantes Pérez,1994-06-18,F,CEPN940618MDFRRR01,2024-09-06
8371,Itzel Rivera Reyes,1996/09/01,F,RIRI960901MDFVYT03,06/09/2024
,Itzel Rivera Reyes,1996/09/01,F,RIRI960901MDFVYT03,06/09/2024
8372,Valentina Daniela Rivera Vázquez,1994-03-13,F,RIVV940313MDFVZL63,2024-12-19
8373,Luz Trejo García,1990-09-26,F,TEGL900926MDFRRZ51,2024-08-23
8374,Oscar Espinoza García,1991-10-29,M,EIGO911029HNESRS38,2025-02-05
8375,César Martínez Lara,1997-05-07,M,MALC970507HDFRRS60,2024-09-02
8376,Iván Hernández Soto,1996-05-23,M,HESI960523HDFRTV98,2024-08-18
8377,Ariadna González Camacho,08/18/1986,F,GOCA860818MDFNMR87,2025-01-17
8378,Sofía Pérez González,1991-11-22,F,PEGS911122MDFRNF99,2024-12-10
8379,Raúl Silva Castillo,1996-04-19,M,SICR960419HDFLSL24,2025-01-19
8380,Eduardo Omar Romero Álvarez,2004-01-26,M,ROAE040126HDFMLD73,2024-12-04
8381,Valentina Gómez Palacios,1991-05-09,F,GEPV910509MDFMLL63,2025-01-02
8382,Ismael Daniel Sandoval López,2003-11-27,M,SALI031127HMCNPS80,2024-10-25
8383,Elena Mendoza Romero ,1999-09-03,F,MERE990903MDFNML27,2024-11-07
8384,Omar Arturo Martínez Figueroa,1992-04-26,M,MAFO920426HDFRGM14,2024-12-16
8385,Ricardo Álvarez Fuentes,2004-07-06,M,AAFR040706HDFLNC87,2025-01-11
8386,Brenda Castillo Valencia,1996-08-17,F,CAVB960817MDFSLR01,2025-02-06
8387,Sergio Cruz Castillo,1986-12-22,M,CUCS861222HDFRSR50,2025-01-01
8388,Paola Erika Ríos Hernández,1989-01-21,F,ROHP890121MDFSRL13,2024-08-31
8389,Salvador Hernández Reyes,1987-06-20,M,HERS870620HDFRYL37,2024-09-28
8390,sandra vázquez bautista,1997-12-22,F,VUBS971222MDFZTN28,2024-12-06
8391,Diego Armando Rodríguez Trejo,1993-06-30,M,ROTD930630HDFDRG53,2024-09-09
8392,Daniel Díaz Figueroa,1998-07-06,M,DAFD980706HMCZGN23,2025-02-05
8393,Sebastián Morales Guerrero,1990-06-25,M,MOGS900625HDFRRB75,2025-01-16
8394,Verónica Acosta Silva,2003-12-07,F,AOSV031207MMCCLR13,2024-09-09
8395,Guadalupe Navarro Cruz,1994-06-08,F,NACG940608MDFVRD56,11/09/2024
8396,Tomás Martínez Bautista,1987-06-25,M,MABT870625HMCRTM63,2024-12-03
8397,Mateo Acosta Salazar,2004-03-18,M,AOSM040318HDFCLT55,14/02/2025
8398,Juan Rojas Gómez,2000-10-29,M,ROGJ001029HPLJMN90,2024-08-04
8399,Cecilia Medina Núñez,2002-11-24,F,MENC021124MDFDZC15,2024-11-29
8400,Rosa Sandoval Gómez,1996-01-12,F,SAGR960112MDFNMS36,2025-01-01
8401,Sandra Raquel Contreras Zavala,2002-08-02,F,COZS020802MDFNVN73,2024-08-05
8402,Ramón Francisco Rosales Pérez,2001-08-13,H,ROPR010813HNESRM06,07/08/2024
8403,Santiago Medina Gutiérrez,1997-09-11,M,MEGS970911HDFDTN50,2025-01-06
8404,Ricardo Vargas Cruz,1993-04-17,M,VACR930417HMCRRC81,2024-10-15
8405,Salvador Rangel Reyes,2001-12-25,M,RARS011225HJCNYL19,2025-01-10
8406,Camila Orozco Jiménez,2000-06-06,F,OOJC000606MMCRMM45,2025-01-03
8407,Irma Ramos Cabrera,1992-07-02,F,RACI920702MMCMBR18,2024-12-02
8408,Silvia Rangel Mejía,2005-08-17,F,RAMS050817MNENJL29,2024-10-03
8409,Mario Fuentes Moreno,1993-10-23,M,FUMM931023HDFNRR82,2024-08-12
8410,Eduardo Valencia Palacios,2004-09-27,M,VAPE040927HDFLLD37,2025-01-19
8411,Arturo Palacios Ortiz,29/10/1991,M,PAOA911029HDFLRR15,2025-02-23
8412,Enrique Cabrera Hernández,1986-12-13,M,CAHE861213HDFBRN03,2025-02-02
8413,Uriel Sebastián Vargas Sandoval,1994-06-28,M,VASU940628HDFRNR71,2024-10-13
8414,María Ruiz Palacios,1989-04-11,F,RUPM890411MDFZLR11,2024-08-24
8415,Montserrat Alejandra Bautista Castillo,2005-05-10,F,BACM050510MMCTSN25,2024-12-20
8416,Adriana Catalina Mejía Acosta,1985-05-01,F,MEAA850501MMCJCD84,2024-08-20
8417,Camila Álvarez Jiménez,1990-10-20,F,AAJC901020MDFLMM17,2024-10-17
8418,Montserrat Jiménez Domínguez,1989-05-14,F,JIDM890514MMCMMN92,2024-11-20
8419,Armando Hernández Díaz,1989-06-09,M,HEDA890609HMCRZR52,01-02-2025
8420,Hugo Oscar Lara Gómez,1989-10-17,M,LAGH891017HDFRMG72,2025-02-21
8421,Saúl Vázquez Silva,2004-12-02,M,VUSS041202HDFZLL52,2025-02-16
8422,Citlali León Zavala,1988-08-29,F,LEZC880829MNENVT18,2024-11-26
8423,Sandra Orozco Medina,1993-12-11,F,OOMS931211MDFRDN91,2024-11-28
8424,Claudia Carolina Rangel Espinoza,1986-05-07,F,PENDIENTE,2024-12-10
8425,montserrat cervantes valencia,22-09-2001,F,CEVM010922MDFRLN05,2025-01-23
8426,Cecilia Cecilia Rojas Navarro,1996-10-14,F,RONC961014MMCJVC15,2024-09-17
8427,Daniel Valencia Valencia,1989-08-22,M,VAVD890822HDFLLN49,2024-11-02
8428,Diana Domínguez Acosta,1994-03-11,F,DOAD940311MDFMCN75,2025-02-14
8429,Roberto Sánchez Morales,2001-10-17,M,SEMR011017HDFNRB95,2024-08-22
8430,Norma Susana Martínez Pérez,1985-07-21,F,MAPN850721MDFRRR19,2024-10-16
8431,Francisco Gómez Valencia,1985-09-09,M,GEVF850909HDFMLR61,30/12/2024
8432,Claudia Cortés Ibarra,2004-07-16,F,COIC040716MNERBL98,2024-09-25
8433,Rafael Torres Flores,1986-02-07,M,TOFR860207HMCRLF71,2024-08-18
8434,Yolanda Citlali Rodríguez Romero,1990-06-20,M,RORY900620MMCDML51,2024-08-31
8435,Karla Guadalupe González Soto,1996-07-10,F,GOSK960710MMCNTR46,2024-08-04
,Karla Guadalupe González Soto,1996-07-10,F,GOSK960710MMCNTR46,2024-08-04
8436,Dulce Vanessa Guerrero Herrera,1997-01-17,F,GUHD970117MDFRRL27,2025-02-08
8437,Eduardo Gutiérrez Suárez,1987-02-17,M,GUSE870217HDFTRD03,2025-01-30
8438,Luz Ariadna Téllez Trejo ,2006-12-03,F,TETL061203MDFLRZ12,2024-10-19
8439,Tomás Hernández Gómez,1991-02-22,M,HEGT910222HDFRMM66,2024-12-15
8440,Regina Ortiz Silva,1997-11-12,F,OISR971112MDFRLG13,2024-12-15
8441,Carolina Rangel Herrera,2002-11-02,F,RAHC021102MDFNRR87,2024-11-07
8442,Kevin Jiménez González,1989-02-25,M,JIGK890225HDFMNV53,2024-11-30
8443,Sofía Jessica Palacios Ortiz,1993-01-19,F,PAOS930119MDFLRF17,2024-08-15
8444,Erick Roberto Gutiérrez Estrada,1993-01-16,M,GUEE930116HDFTSR65,2025-01-21
8445,Susana Itzel Ríos Díaz,1997-02-20,F,RODS970220MDFSZS58,2024-09-16
8446,Jesús Cabrera Palacios,1992-08-22,M,CAPJ920822HDFBLS87,2024-12-09
8447,Luis Mejía Muñoz,1993-03-28,M,MEML930328HMCJZS95,2025-01-18
8448,Sandra Fuentes Ramos,1993-06-03,F,FURS930603MMCNMN42,2024-12-24
8449,Luz Carmona Silva,1987-06-08,F,CASL870608MDFRLZ74,2025-01-07
8450,Vanessa Aguilar Figueroa,1986-05-07,H,AUFV860507MDFGGN89,02/19/2025
8451,Kevin Torres Gómez,03-07-1999,M,TOGK990703HDFRMV13,2024-09-03
8452,Ángel Silva Moreno,1986-02-14,M,SIMA860214HDFLRN14,2025-02-20
,Ángel Silva Moreno,1986-02-14,M,SIMA860214HDFLRN14,2025-02-20
8453,Luis Acosta Fuentes,2004-04-28,M,AOFL040428HDFCNS39,2024-08-01
8454,Perla Cervantes Trejo,2006-09-27,F,CETP060927MDFRRR80,2024-09-06
8455,Cristian Orozco Morales,1997-03-22,M,OOMC970322HDFRRR15,23-11-2024
8456,Gabriela Rojas Reyes,2002-10-03,F,RORG021003MMCJYB53,2024-10-11
8457,Omar Salvador Téllez Cortés,1990-04-12,M,TECO900412HDFLRM79,2025-02-18
8458,Emilio Silva Delgado,1990-05-08,M,SIDE900508HDFLLM41,2025-01-18
8459,Gustavo Fuentes Vargas,1986-02-18,M,FUVG860218HDFNRS87,2024-11-06
8460,Jorge Téllez Gutiérrez,2002-09-22,M,TEGJ020922HDFLTR34,05/09/2024
8461,Martín Téllez Gutiérrez,1989-03-12,M,TEGM890312HDFLTR04,2024-11-20
8462,Jesús Oscar Rangel Rangel,2000-01-10,M,RARJ000110HDFNNS27,2024-08-06
8463,Jorge Soto Lara,1991-10-03,M,SOLJ911003HMCTRR84,2025-01-16
8464,Ignacio Felipe Hernández Mendoza,2001-03-25,M,HEMI010325HDFRNG73,2024-09-26
8465,Fernanda Gutiérrez Suárez,1991-01-02,F,GUSF910102MMCTRR20,2024-08-30
8466,Patricia Yolanda Molina Cabrera,2000-10-02,F,MOCP001002MNELBT57,2024-08-02
8467,ángel cristian silva martínez,1995-07-20,M,SIMA950720HDFLRN82,2025-01-11
8468,Felipe Gómez Silva,24/03/2002,M,GESF020324HDFMLL41,2024-11-07
8469,Citlali Álvarez Vázquez,1994-05-27,F,AAVC940527MDFLZT69,2025-02-21
8470,Daniela Muñoz Muñoz,2000-04-23,F,MUMD000423MDFZZN93,2024-08-13
8471,Jessica Velázquez Domínguez,1986-07-22,F,VEDJ860722MDFLMS50,2024-12-10
8472,Ximena Guerrero Contreras,1995-07-08,F,GUCX950708MMCRNM05,2024-10-14
8473,Alejandro Castro Silva,1997-07-04,M,CASA970704HDFSLL81,2024-09-18
8474,Sandra Cabrera Fuentes,1996-01-16,F,CAFS960116MDFBNN65,2024-09-19
8475,Leonardo Espinoza Núñez,2004-03-27,M,EINL040327HDFSZN36,2025-02-22
8476,David Ortiz Soto,1999-02-14,M,OISD990214HDFRTV30,2024-11-11
8477,Carlos Armando Silva Bautista,2002-01-20,M,,2024-11-03
8478,Raquel Flores Salazar,1985-11-29,F,,2024-08-13
8479,Mónica Perla Herrera Martínez,1996-06-26,F,HEMM960626MDFRRN06,2024-09-03
8480,Irma Téllez Rodríguez,1990-06-06,F,TERI900606MDFLDR31,2024-10-31
8481,Salvador Miguel Mendoza Ruiz,1994-02-02,Masculino,MERS940202HMCNZL44,2024-11-10
8482,adriana valeria ramírez castillo,1998-08-11,F,RACA980811MDFMSD05,2025-01-01
8483,Manuel León Estrada,17 May 1999,M,LEEM990517HMCNSN60,2024-12-08
8484,Arturo Cruz Acosta,2006-07-14,M,CUAA060714HMCRCR03,2024-09-14
8485,Rocío Silva Fuentes,2002-06-08,F,SIFR020608MMCLNC27,2024-12-30
8486,Emilio Carmona Gómez,2000-09-23,M,CAGE000923HDFRMM94,2024-12-10
8487,Fernanda Vázquez Castro,1991-04-19,F,VUCF910419MMCZSR74,2024-09-05
8488,Diego  Torres  Cabrera,09/23/2001,M,TOCD010923HDFRBG31,2024-12-23
8489,Raúl Cervantes Rangel,1994-12-11,M,CERR941211HMCRNL84,2025-02-12
8490,Yolanda Rangel Aguilar,1994-11-08,F,RAAY941108MDFNGL09,2024-11-18
8491,Ana Ramírez Díaz,1999-01-05,F,RADA990105MDFMZN52,2025-01-12
8492,Martín Acosta Cabrera,1999-12-06,M,AOCM991206HMCCBR02,2024-11-09
8493,César Soto Orozco,05/17/1988,M,SOOC880517HDFTRS71,2024-12-06
8494,Sofía Ibarra Cortés,1994-11-05,F,IACS941105MDFBRF19,2024-12-28
8495,Ximena Zavala Castro,1987-11-03,F,ZACX871103MMCVSM61,2024-08-15
8496,Hugo Molina Palacios,1993-04-10,M,MOPH930410HDFLLG56,2024-10-21
8497,Hugo Espinoza Hernández,2002-07-03,M,EIHH020703HDFSRG31,2025-01-20
8498,Camila Rosales Gutiérrez,1999-09-16,F,ROGC990916MDFSTM37,2024-10-20
8499,Araceli Torres Sánchez,2003-03-19,F,TOSA030319MDFRNR23,2025-02-08
8500,Verónica Moreno Zavala,11-11-1997,F,MOZV971111MMCRVR78,2024-12-03
8501,Miguel Sandoval Romero,2002-09-04,M,SARM020904HDFNMG99,2024-11-19
8502,José Rodríguez Cervantes,2001-08-13,M,ROCJ010813HDFDRS75,2024-12-27
8503,Teresa Guadalupe Rodríguez Díaz,1995-08-14,F,RODT950814MDFDZR55,2024-08-12
8504,Mónica Palacios Flores,10 Mar 1989,F,PAFM890310MMCLLN47,2024-08-23
8505,Leonardo Ángel Carmona Herrera,1992-06-07,M,CAHL920607HDFRRN77,2024-12-17
8506,Rocío Ibarra Rangel,1987-11-23,F,IARR871123MDFBNC00,2024-09-28
8507,Daniel Martínez Mejía,1995-12-31,M,MAMD951231HNERJN22,2025-02-03
8508,Tomás Téllez Ortiz,1987-02-14,M,TEOT870214HDFLRM82,2024-12-28
8509,erick vargas espinoza,1997-04-04,M,VAEE970404HDFRSR89,2024-11-09
8510,Valeria Mariana Molina Vázquez,1999-05-24,F,MOVV990524MDFLZL90,2024-10-27
8511,Uriel Zavala Téllez,1996-04-29,M,ZATU960429HNEVLR36,2025-02-15
8512,Emilio Palacios Zavala,1986-02-27,M,PAZE860227HDFLVM51,2025-02-18
8513,Daniela Ramírez Torres,2006-06-19,F,RATD060619MMCMRN47,2024-10-07
8514,Leticia Silvia Trejo Moreno,2002-01-04,F,TEML020104MDFRRT70,2024-08-28
8515,Enrique Ramírez Soto,1989-06-28,M,RASE890628HDFMTN70,2024-12-05
8516,Diana Soto García,1993-10-03,F,SOGD931003MDFTRN00,2024-10-04
8517,Hugo Rivera Bautista,1991-08-12,M,RIBH910812HDFVTG12,2024-09-17
8518,Susana Campos González,1997-11-08,F,CAGS971108MDFMNS17,2024-08-09
8519,Paola Alicia Torres Molina,1992-12-31,F,TOMP921231MDFRLL31,2024-11-13
8520,Mariana Araceli Sánchez Aguilar,1991-01-12,F,SEAM910112MMCNGR94,2025-01-19
8521,José Rangel Ibarra,1989-09-08,M,RAIJ890908HDFNBS52,2025-01-05
8522,MANUEL FUENTES SÁNCHEZ,1998-03-20,M,FUSM980320HDFNNN32,2024-10-25
8523,Perla Soto Navarro,1990-03-25,F,SONP900325MDFTVR71,2024-11-07
8524,Héctor Figueroa Cortés,1996-11-26,M,FICH961126HMCGRC53,2025-03-01
8525,Oscar Alejandro Téllez Estrada,1989-11-22,M,TEEO891122HDFLSS57,2024-10-17
8526,Axel Aguilar Rivera,1985-11-19,M,aura851119hnegvx54,2024-11-30
8527,Leticia Ramírez Sandoval,2000-02-09,O,RASL000209MDFMNT93,2024-12-28
,Leticia Ramírez Sandoval,2000-02-09,O,RASL000209MDFMNT93,2024-12-28
8528,Andrés Vázquez Ruiz,1986-06-25,M,VURA860625HDFZZN82,2024-11-10
8529,Antonio Rosales Ibarra,1986-01-14,M,ROIA860114HMCSBN97,2024-10-04
8530,Armando Carlos Martínez Domínguez,2001-12-24,M,MADA011224HMCRMR57,2025-01-01
8531,Pedro García Sánchez,06/06/2006,M,GASP060606HDFRND97,2024-11-06
8532,Itzel Renata Palacios Herrera,2000-09-14,F,PAHI000914MDFLRT45,2024-10-15
8533,Claudia Martha Gómez Carmona,1987-04-13,F,GECC870413MDFMRL78,2024-08-03
8534,Regina Rangel Ruiz,2004-06-20,F,RARR040620MMCNZG86,2024-10-20
8535,Adriana Nayeli Ruiz Ramírez,2001-08-14,F,RURA010814MDFZMD59,2024-12-17
8536,Perla Verónica Ríos Castro,1985-01-16,F,ROCP850116MDFSSR60,2025-02-18
8537,Roberto Palacios Rangel,1999-08-05,M,PARR990805HDFLNB19,2025-01-26
8538,Erick Romero Pérez,1999-05-18,M,ROPE990518HDFMRR59,2024-10-25
8539,Emilio Fuentes Martínez,1997-06-22,M,FUME970622HMCNRM07 ,2025-01-12
8540,Cristian Molina Rojas,2006-03-03,M,MORC060303HDFLJR24,2024-12-08
8541,Hugo Martínez Fuentes,1988-05-07,M,MAFH880507HMCRNG88,2025-02-02
8542,Alan Camacho Mejía,1991-09-27,M,CAMA910927HMCMJL66,2024-11-22
8543,Carolina Delgado Palacios,2004-07-15,F,DEPC040715MDFLLR47,2025-01-27
8544,Patricia Dulce Núñez Mejía,1990-04-14,F,NEMP900414MMCZJT41,2025-02-25
,Patricia Dulce Núñez Mejía,1990-04-14,F,NEMP900414MMCZJT41,2025-02-25
8545,Ángel Alberto Ruiz Rosales,1996-12-08,M,RURA961208HMCZSN55,2024-09-19
,Ángel Alberto Ruiz Rosales,1996-12-08,M,RURA961208HMCZSN55,2024-09-19
8546,Laura Raquel Moreno Ramos,17/08/1989,F,MORL890817MDFRMR00,2025-02-16
8547,Luis Delgado Ruiz,1989-04-23,M,DERL890423HDFLZS96,2025-01-12
8548,Teresa Gutiérrez Molina,1994-11-04,F,GUMT941104MDFTLR84,2025-01-15
8549,Leticia Campos Herrera,2000-09-24,,CAHL000924MMCMRT38,2024-08-10
8550, Ismael Miguel Velázquez Delgado,1990-12-24,M,VEDI901224HDFLLS41,2024-10-29
8551,Claudia Raquel Molina Silva,1999-10-22,F,MOSC991022MDFLLL46,2024-11-29
8552,Pablo Cabrera Mejía,1990-07-01,M,CAMP900701HMCBJB64,2024-08-20
8553, Norma Domínguez Cabrera,1998-04-22,F,DOCN980422MMCMBR56,2024-08-15
8554,Mario Jiménez Espinoza,2001-10-19,M,JIEM011019HNEMSR28,2024-10-07
8555,Elena Contreras Figueroa,1987-11-28,m,COFE871128MDFNGL80,2024-11-08
8556,Martha González Rangel,1992-07-02,F,GORM920702MDFNNR81,2024-08-13
8557,Salvador Castro Silva,1985-10-21,M,CASS851021HMCSLL41,2024-09-19
8558,Iván Gómez Cervantes,2001-11-05,M,GECI011105HMCMRV55,2025-01-20
8559,Mariana González Cortés,1986-09-13,F,GOCM860913MMCNRR33,2024-12-14
8560,Diego Ramírez Hernández,2004-04-17,M,RAHD040417HMCMRG87,2025-01-16
8561,Cecilia Norma Contreras Fuentes,1989-09-20,F,COFC890920MDFNNC64,2024-10-12
8562,Nayeli Morales Sandoval,1986-03-19,F,MOSN860319MMCRNY59,2025-01-16
8563,Laura Sandoval Carmona,1995-03-10,F,SACL950310MMCNRR03,2025-01-15
8564,Erick Guerrero Domínguez,1994-03-22,M,GUDE940322HMCRMR81,2025-01-20
8565,Alejandro Sánchez Álvarez,1998-01-13,M,SEAA980113HMCNLL13,2024-12-31
8566,Mariana Karla Salazar Díaz,1996-05-14,F,SADM960514MDFLZR49,2024-12-12
8567,Pablo Jiménez Pérez,1999-12-30,M,JIPP991230HMCMRB43,2024-09-13
8568,Tomás Andrés Suárez Campos,1987-04-04,M,SUCT870404HDFRMM01,2025-01-11
8569,Arturo Suárez Cabrera,1986-06-09,M,SUCA860609HDFRBR99,2025-02-12
8570,Natalia Teresa Mejía González,2002-10-27,F,MEGN021027MDFJNT99,2025-02-18
8571,Cecilia Muñoz Pérez,1998-06-23,F,MUPC980623MDFZRC80,2024-10-05
8572,Erika López Herrera,2004-06-13,F,LEHE040613MDFPRR75,2024-10-19
8573,Martha Delgado Sandoval,01/28/2000,F,DESM000128MDFLNR83,2024-09-28
8574,Santiago Juan Molina Ríos,22-05-1988,M,MORS880522HDFLSN00,2024-08-20
8575,Nayeli Castro Muñoz,1992-12-14,F,CAMN921214MDFSZY49,2024-08-20
8576,Paola Castillo Vázquez,2001-04-03,F,CAVP010403MDFSZL87,2024-10-16
8577,Leticia Espinoza Romero,2003-01-04,F,EIRL030104MDFSMT33,04/12/2024
8578,Mónica Ruiz Rojas,1999-02-22,F,RURM990222MDFZJN00,2024-09-08
8579,Leticia Elena Muñoz Carmona,2004-12-09,F,MUCL041209MMCZRT13,2024-11-26
8580,Saúl Mario Castro Díaz,1986-08-03,M,,2024-11-08
8581,Axel Flores Martínez,1994-08-18,M,FOMA940818HDFLRX16,2024-08-15
8582,Alejandro Javier León Figueroa,08/03/1986,M,LEFA860308HMCNGL19,2024-12-24
8583,Axel Ramos Silva,1986-05-30,M,RASA860530HDFMLX88 ,2025-01-14
8584,adriana laura vargas mejía,1998-09-11,F,VAMA980911MDFRJD03,2025-01-07
8585,Gerardo Vargas Silva,1985-09-20,M,VASG850920HNERLR66,2025-01-23
8586,Nayeli Paola Cervantes Guerrero,1991-11-07,F,CEGN911107MMCRRY31,2024-08-26
8587,Javier Téllez Trejo,1992-12-05,M,TETJ921205HDFLRV06,2025-01-17
8588,Miguel Delgado Mejía,2002-03-09,M,DEMM020309HDFLJG51,2025-02-01
8589,Catalina Alicia Gutiérrez Figueroa,2005-08-12,F,GUFC050812MDFTGT75,2025-01-20
8590,Teresa Perla Romero Fuentes,1998-09-17,F,ROFT980917MDFMNR67,2024-11-29
8591,Yolanda Romero Mendoza,1990-05-08,F,ROMY900508MDFMNL04,2024-10-10
8592,Teresa Luz Martínez Moreno,2005-08-30,F,MAMT050830MDFRRR53,2024-11-08
8593,Ana Rodríguez Lara,1993-05-28,F,ROLA930528MDFDRN29,2024-12-20
